sex,x_log_wage,density,median_log_wage,gap_low,gap_high
Male,1.7063303671105903,0.48750083656602494,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.7182501693053038,0.49504411265799825,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.7301699715000174,0.5025178416684528,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.742089773694731,0.5102673721606361,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.7540095758894445,0.5183882163401785,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.765929378084158,0.5267698033778436,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.7778491802788712,0.5351773838087961,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.7897689824735847,0.5433507546916342,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8016887846682983,0.551096152020912,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8136085868630119,0.5583507912649943,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8255283890577254,0.5652071625533736,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8374481912524385,0.5718943132454128,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.849367993447152,0.5787235009142699,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8612877956418656,0.5860134411331497,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8732075978365792,0.5940142555815144,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8851274000312928,0.6028484944207128,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.8970472022260059,0.6124826638635251,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9089670044207194,0.6227348234547835,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.920886806615433,0.6333148935490179,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9328066088101465,0.6438863945446006,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.94472641100486,0.6541332802148736,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9566462131995732,0.6638145813951052,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9685660153942868,0.6727930722439842,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9804858175890003,0.6810313463149001,2.302585092994046,2.21375387928743,2.302585092994046
Male,1.9924056197837139,0.6885577696893161,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.0043254219784274,0.695413352948057,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.016245224173141,0.7015962271889005,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.028165026367854,0.7070213956909842,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.0400848285625677,0.7115093209187197,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.0520046307572812,0.7148087752055386,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.063924432951995,0.716649588492228,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.0758442351467083,0.7168124055966615,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.0877640373414215,0.7151978889810802,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.099683839536135,0.7118782910495699,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.1116036417308486,0.7071195617614288,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.123523443925562,0.7013701488309135,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.1354432461202757,0.6952205415750526,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.147363048314989,0.689342816347853,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.1592828505097024,0.684420652510984,2.302585092994046,2.21375387928743,2.302585092994046
Male,2.171202652704416,0.6810779813331056,2.302585092994046,2.21375387928743,2.302585092994046
